File Name,26 AUG 24 PLATE 1.pcrd,,,,,
Created By User,NICOLE,,,,,
Notes,,,,,,
ID,26aug24 plate1,,,,,
Run Started,08/26/2024 14:09:22 UTC,,,,,
Run Ended,08/26/2024 15:43:06 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Unknown.prcl,,,,,
Plate Setup File Name,DefaultPlate.pltd,,,,,
Base Serial Number,795BR03699,,,,,
Optical Head Serial Number,795BR03699,,,,,
CFX Maestro Version,5.3.022.1030. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,3,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
A01,SYBR,Library,Unkn,1/17/24_IPC_GCO,,
A02,SYBR,Library,Unkn,1/17/24_IPC_BBC,,
A03,SYBR,Library,Unkn,1/17/24_NAN_EDI,,
A04,SYBR,Library,Unkn,1/17/24_EPS_DMF,34.79,
A05,SYBR,Library,Unkn,1/17/24_WBJ_MHB,,
A06,SYBR,Library,Unkn,1/17/24_NBT_SAK,,
A07,SYBR,Library,Unkn,1/17/24_NBT_EPS,,
A08,SYBR,Library,Unkn,1/17/24_DI #1,,
A09,SYBR,Library,Unkn,1/17/24_DI #2,32.66,
A10,SYBR,Library,Unkn,1/18/24_DI Blank #1,,
A11,SYBR,Library,Unkn,1/18/24_Tap Blank #1,34.60,
A12,SYBR,Library,NTC,Neg,,
B01,SYBR,Library,Unkn,1/17/24_IPC_GCO,,
B02,SYBR,Library,Unkn,1/17/24_IPC_BBC,,
B03,SYBR,Library,Unkn,1/17/24_NAN_EDI,,
B04,SYBR,Library,Unkn,1/17/24_EPS_DMF,38.18,
B05,SYBR,Library,Unkn,1/17/24_WBJ_MHB,,
B06,SYBR,Library,Unkn,1/17/24_NBT_SAK,,
B07,SYBR,Library,Unkn,1/17/24_NBT_EPS,,
B08,SYBR,Library,Unkn,1/17/24_DI #1,,
B09,SYBR,Library,Unkn,1/17/24_DI #2,33.18,
B10,SYBR,Library,Unkn,1/18/24_DI Blank #1,37.55,
B11,SYBR,Library,Unkn,1/18/24_Tap Blank #1,33.29,
B12,SYBR,Library,NTC,Neg,,
C01,SYBR,Library,Unkn,1/17/24_IPC_GCO,,
C02,SYBR,Library,Unkn,1/17/24_IPC_BBC,,
C03,SYBR,Library,Unkn,1/17/24_NAN_EDI,,
C04,SYBR,Library,Unkn,1/17/24_EPS_DMF,37.38,
C05,SYBR,Library,Unkn,1/17/24_WBJ_MHB,,
C06,SYBR,Library,Unkn,1/17/24_NBT_SAK,,
C07,SYBR,Library,Unkn,1/17/24_NBT_EPS,,
C08,SYBR,Library,Unkn,1/17/24_DI #1,,
C09,SYBR,Library,Unkn,1/17/24_DI #2,32.19,
C10,SYBR,Library,Unkn,1/18/24_DI Blank #1,38.60,
C11,SYBR,Library,Unkn,1/18/24_Tap Blank #1,34.45,
C12,SYBR,Library,NTC,Neg,,
D01,SYBR,Library,Unkn,1/17/24_IPC_GCO,,
D02,SYBR,Library,Unkn,1/17/24_IPC_BBC,,
D03,SYBR,Library,Unkn,1/17/24_NAN_EDI,,
D04,SYBR,Library,Unkn,1/17/24_EPS_DMF,36.69,
D05,SYBR,Library,Unkn,1/17/24_WBJ_MHB,,
D06,SYBR,Library,Unkn,1/17/24_NBT_SAK,,
D07,SYBR,Library,Unkn,1/17/24_NBT_EPS,,
D08,SYBR,Library,Unkn,1/17/24_DI #1,37.49,
D09,SYBR,Library,Unkn,1/17/24_DI #2,32.23,
D10,SYBR,Library,Unkn,1/18/24_DI Blank #1,,
D11,SYBR,Library,Unkn,1/18/24_Tap Blank #1,35.03,
D12,SYBR,Library,NTC,Neg,,
E01,SYBR,Library,Unkn,1/17/24_IPC_GCO,,
E02,SYBR,Library,Unkn,1/17/24_IPC_BBC,,
E03,SYBR,Library,Unkn,1/17/24_NAN_EDI,,
E04,SYBR,Library,Unkn,1/17/24_EPS_DMF,,
E05,SYBR,Library,Unkn,1/17/24_WBJ_MHB,,
E06,SYBR,Library,Unkn,1/17/24_NBT_SAK,,
E07,SYBR,Library,Unkn,1/17/24_NBT_EPS,,
E08,SYBR,Library,Unkn,1/17/24_DI #1,,
E09,SYBR,Library,Unkn,1/17/24_DI #2,32.56,
E10,SYBR,Library,Unkn,1/18/24_DI Blank #1,32.17,
E11,SYBR,Library,Unkn,1/18/24_Tap Blank #1,35.24,
E12,SYBR,Library,NTC,Neg,,
F01,SYBR,Library,Unkn,1/17/24_IPC_GCO,,
F02,SYBR,Library,Unkn,1/17/24_IPC_BBC,,
F03,SYBR,Library,Unkn,1/17/24_NAN_EDI,,
F04,SYBR,Library,Unkn,1/17/24_EPS_DMF,39.42,
F05,SYBR,Library,Unkn,1/17/24_WBJ_MHB,,
F06,SYBR,Library,Unkn,1/17/24_NBT_SAK,,
F07,SYBR,Library,Unkn,1/17/24_NBT_EPS,,
F08,SYBR,Library,Unkn,1/17/24_DI #1,,
F09,SYBR,Library,Unkn,1/17/24_DI #2,31.88,
F10,SYBR,Library,Unkn,1/18/24_DI Blank #1,35.83,
F11,SYBR,Library,Unkn,1/18/24_Tap Blank #1,33.92,
F12,SYBR,Library,NTC,Neg,,
G01,SYBR,Library,Unkn,1/17/24_IPC_GCO spike,10.54,
G02,SYBR,Library,Unkn,1/17/24_IPC_BBC spike,10.64,
G03,SYBR,Library,Unkn,1/17/24_NAN_EDI spike,10.76,
G04,SYBR,Library,Unkn,1/17/24_EPS_DMF spike,10.83,
G05,SYBR,Library,Unkn,1/17/24_WBJ_MHB spike,10.54,
G06,SYBR,Library,Unkn,1/17/24_NBT_SAK spike,11.02,
G07,SYBR,Library,Unkn,1/17/24_NBT_EPS spike,10.83,
G08,SYBR,Library,Unkn,1/17/24_DI #1 spike,11.00,
G09,SYBR,Library,Unkn,1/17/24_DI #2 spike,10.74,
G10,SYBR,Library,Unkn,1/18/24_DI Blank #1 spike,10.90,
G11,SYBR,Library,Unkn,1/18/24_Tap Blank #1 spike,10.96,
G12,SYBR,Library,Pos Ctrl,Pos,11.19,
H01,SYBR,Library,Unkn,1/17/24_IPC_GCO spike,10.87,
H02,SYBR,Library,Unkn,1/17/24_IPC_BBC spike,10.90,
H03,SYBR,Library,Unkn,1/17/24_NAN_EDI spike,11.36,
H04,SYBR,Library,Unkn,1/17/24_EPS_DMF spike,11.19,
H05,SYBR,Library,Unkn,1/17/24_WBJ_MHB spike,11.14,
H06,SYBR,Library,Unkn,1/17/24_NBT_SAK spike,11.06,
H07,SYBR,Library,Unkn,1/17/24_NBT_EPS spike,11.06,
H08,SYBR,Library,Unkn,1/17/24_DI #1 spike,11.20,
H09,SYBR,Library,Unkn,1/17/24_DI #2 spike,11.25,
H10,SYBR,Library,Unkn,1/18/24_DI Blank #1 spike,10.96,
H11,SYBR,Library,Unkn,1/18/24_Tap Blank #1 spike,11.17,
H12,SYBR,Library,Pos Ctrl,Pos,11.21,
